construct_id,construct_family,county_fips,county_name,year,annual_event_count,annual_classified_day_count,longest_event_duration_days,first_event_start_date,last_event_end_date,imputed_classified_day_count,valid_daily_observation_count,annual_classification_rate_per_1000,HWN_annual_event_count,HWF_annual_days_in_events,HWD_longest_event_duration_days
ABS_TX_A80_D5,absolute,48455,Trinity,2017,6,170,94,2017-03-18,2017-11-07,170,365,465.753,6,170,94
ABS_TX_A80_D5,absolute,48455,Trinity,2018,4,161,128,2018-04-28,2018-10-10,161,365,441.096,4,161,128
ABS_TX_A80_D5,absolute,48455,Trinity,2019,3,163,151,2019-04-26,2019-10-11,163,365,446.575,3,163,151
ABS_TX_A80_D5,absolute,48455,Trinity,2020,6,183,133,2020-03-24,2020-11-14,183,366,500.0,6,183,133
ABS_TX_A80_D5,absolute,48455,Trinity,2021,5,171,145,2021-04-06,2021-10-27,171,365,468.493,5,171,145
ABS_TX_A80_D5,absolute,48455,Trinity,2022,2,169,144,2022-04-28,2022-10-16,169,365,463.014,2,169,144
ABS_TX_A80_D5,absolute,48455,Trinity,2023,5,172,138,2023-04-01,2023-10-28,172,365,471.233,5,172,138
ABS_TX_A80_D5,absolute,48455,Trinity,2024,5,192,156,2024-04-13,2024-10-31,192,366,524.59,5,192,156
ABS_TX_A80_D5,absolute,48455,Trinity,2025,3,197,165,2025-04-10,2025-11-21,197,365,539.726,3,197,165
ABS_TX_A80_D5,absolute,48457,Tyler,2015,6,184,128,2015-03-28,2015-10-23,0,365,504.11,6,184,128
ABS_TX_A80_D5,absolute,48457,Tyler,2016,7,185,138,2016-03-14,2016-11-04,0,366,505.464,7,185,138
ABS_TX_A80_D5,absolute,48457,Tyler,2017,9,178,64,2017-03-18,2017-11-08,0,365,487.671,9,178,64
ABS_TX_A80_D5,absolute,48457,Tyler,2018,3,163,137,2018-04-27,2018-10-10,0,365,446.575,3,163,137
ABS_TX_A80_D5,absolute,48457,Tyler,2019,4,163,128,2019-04-26,2019-10-10,0,365,446.575,4,163,128
ABS_TX_A80_D5,absolute,48457,Tyler,2020,7,172,132,2020-03-24,2020-10-23,0,366,469.945,7,172,132
ABS_TX_A80_D5,absolute,48457,Tyler,2021,7,166,111,2021-04-08,2021-10-26,0,365,454.795,7,166,111
ABS_TX_A80_D5,absolute,48457,Tyler,2022,5,181,107,2022-04-27,2022-11-11,0,365,495.89,5,181,107
ABS_TX_A80_D5,absolute,48457,Tyler,2023,7,185,126,2023-02-23,2023-11-09,0,365,506.849,7,185,126
ABS_TX_A80_D5,absolute,48457,Tyler,2024,4,180,151,2024-04-24,2024-10-31,0,366,491.803,4,180,151
ABS_TX_A80_D5,absolute,48457,Tyler,2025,7,204,94,2025-02-04,2025-11-22,0,365,558.904,7,204,94
ABS_TX_A80_D5,absolute,48459,Upshur,2015,6,155,80,2015-05-01,2015-10-16,0,365,424.658,6,155,80
ABS_TX_A80_D5,absolute,48459,Upshur,2016,7,153,73,2016-04-24,2016-11-03,0,366,418.033,7,153,73
ABS_TX_A80_D5,absolute,48459,Upshur,2017,5,163,139,2017-03-20,2017-11-06,0,365,446.575,5,163,139
ABS_TX_A80_D5,absolute,48459,Upshur,2018,4,152,127,2018-04-28,2018-10-09,0,365,416.438,4,152,127
ABS_TX_A80_D5,absolute,48459,Upshur,2019,3,153,112,2019-04-27,2019-10-07,0,365,419.178,3,153,112
ABS_TX_A80_D5,absolute,48459,Upshur,2020,5,136,79,2020-05-01,2020-10-15,0,366,371.585,5,136,79
ABS_TX_A80_D5,absolute,48459,Upshur,2021,3,142,129,2021-05-23,2021-10-26,0,365,389.041,3,142,129
ABS_TX_A80_D5,absolute,48459,Upshur,2022,6,161,89,2022-04-29,2022-10-16,0,365,441.096,6,161,89
ABS_TX_A80_D5,absolute,48459,Upshur,2023,3,150,115,2023-05-04,2023-10-06,0,365,410.959,3,150,115
ABS_TX_A80_D5,absolute,48459,Upshur,2024,4,176,116,2024-04-27,2024-10-31,0,366,480.874,4,176,116
ABS_TX_A80_D5,absolute,48459,Upshur,2025,7,171,78,2025-04-25,2025-11-20,0,365,468.493,7,171,78
ABS_TX_A80_D5,absolute,48461,Upton,2015,7,176,132,2015-03-24,2015-10-18,1,365,482.192,7,176,132
ABS_TX_A80_D5,absolute,48461,Upton,2016,8,182,115,2016-03-14,2016-11-03,0,366,497.268,8,182,115
ABS_TX_A80_D5,absolute,48461,Upton,2017,8,183,118,2017-03-17,2017-11-07,2,365,501.37,8,183,118
ABS_TX_A80_D5,absolute,48461,Upton,2018,3,166,148,2018-03-22,2018-10-09,1,365,454.795,3,166,148
ABS_TX_A80_D5,absolute,48461,Upton,2019,5,168,118,2019-04-04,2019-10-07,1,365,460.274,5,168,118
ABS_TX_A80_D5,absolute,48461,Upton,2020,7,190,123,2020-03-24,2020-10-23,2,366,519.126,7,190,123
ABS_TX_A80_D5,absolute,48461,Upton,2021,9,190,123,2021-03-27,2021-12-29,5,365,520.548,9,190,123
ABS_TX_A80_D5,absolute,48461,Upton,2022,4,172,127,2022-03-26,2022-10-07,15,365,471.233,4,172,127
ABS_TX_A80_D5,absolute,48461,Upton,2023,7,190,114,2023-03-31,2023-10-27,50,365,520.548,7,190,114
ABS_TX_A80_D5,absolute,48461,Upton,2024,7,175,112,2024-04-11,2024-11-02,100,366,478.142,7,175,112
ABS_TX_A80_D5,absolute,48461,Upton,2025,7,223,169,2025-02-02,2025-11-18,122,365,610.959,7,223,169
ABS_TX_A80_D5,absolute,48463,Uvalde,2015,3,165,155,2015-04-23,2015-10-23,4,365,452.055,3,165,155
ABS_TX_A80_D5,absolute,48463,Uvalde,2016,5,179,130,2016-04-20,2016-11-03,0,366,489.071,5,179,130
ABS_TX_A80_D5,absolute,48463,Uvalde,2017,10,188,118,2017-03-17,2017-11-07,1,365,515.068,10,188,118
ABS_TX_A80_D5,absolute,48463,Uvalde,2018,4,156,126,2018-04-28,2018-10-10,0,365,427.397,4,156,126
ABS_TX_A80_D5,absolute,48463,Uvalde,2019,5,168,122,2019-04-08,2019-10-24,21,365,460.274,5,168,122
ABS_TX_A80_D5,absolute,48463,Uvalde,2020,5,198,112,2020-03-11,2020-10-23,6,366,540.984,5,198,112
ABS_TX_A80_D5,absolute,48463,Uvalde,2021,6,188,134,2021-04-05,2021-11-02,2,365,515.068,6,188,134
ABS_TX_A80_D5,absolute,48463,Uvalde,2022,6,207,110,2022-03-24,2022-11-10,3,365,567.123,6,207,110
ABS_TX_A80_D5,absolute,48463,Uvalde,2023,10,213,138,2023-02-26,2023-11-08,6,365,583.562,10,213,138
ABS_TX_A80_D5,absolute,48463,Uvalde,2024,5,208,112,2024-03-28,2024-11-01,2,366,568.306,5,208,112
ABS_TX_A80_D5,absolute,48463,Uvalde,2025,7,228,135,2025-03-21,2025-11-22,8,365,624.658,7,228,135
ABS_TX_A80_D5,absolute,48465,Val Verde,2015,6,182,154,2015-04-01,2015-10-23,0,365,498.63,6,182,154
ABS_TX_A80_D5,absolute,48465,Val Verde,2016,8,192,129,2016-03-13,2016-11-03,0,366,524.59,8,192,129
ABS_TX_A80_D5,absolute,48465,Val Verde,2017,8,197,125,2017-03-17,2017-10-24,0,365,539.726,8,197,125
ABS_TX_A80_D5,absolute,48465,Val Verde,2018,4,183,159,2018-03-22,2018-10-11,0,365,501.37,4,183,159
ABS_TX_A80_D5,absolute,48465,Val Verde,2019,7,190,122,2019-04-04,2019-10-24,0,365,520.548,7,190,122
ABS_TX_A80_D5,absolute,48465,Val Verde,2020,5,210,144,2020-03-24,2020-11-15,0,366,573.77,5,210,144
ABS_TX_A80_D5,absolute,48465,Val Verde,2021,7,209,156,2021-03-13,2021-11-02,0,365,572.603,7,209,156
ABS_TX_A80_D5,absolute,48465,Val Verde,2022,4,201,172,2022-03-25,2022-10-16,0,365,550.685,4,201,172
ABS_TX_A80_D5,absolute,48465,Val Verde,2023,7,218,160,2023-02-27,2023-10-28,0,365,597.26,7,218,160
ABS_TX_A80_D5,absolute,48465,Val Verde,2024,4,226,177,2024-02-20,2024-11-04,0,366,617.486,4,226,177
ABS_TX_A80_D5,absolute,48465,Val Verde,2025,8,241,152,2025-02-02,2025-11-19,0,365,660.274,8,241,152
ABS_TX_A80_D5,absolute,48467,Van Zandt,2015,5,158,80,2015-05-01,2015-10-17,0,365,432.877,5,158,80
ABS_TX_A80_D5,absolute,48467,Van Zandt,2016,8,147,73,2016-05-10,2016-11-03,1,366,401.639,8,147,73
ABS_TX_A80_D5,absolute,48467,Van Zandt,2017,7,139,89,2017-05-07,2017-10-10,0,365,380.822,7,139,89
ABS_TX_A80_D5,absolute,48467,Van Zandt,2018,6,150,98,2018-04-29,2018-10-09,0,365,410.959,6,150,98
ABS_TX_A80_D5,absolute,48467,Van Zandt,2019,5,143,75,2019-05-14,2019-10-07,0,365,391.781,5,143,75
ABS_TX_A80_D5,absolute,48467,Van Zandt,2020,5,124,98,2020-05-01,2020-10-15,0,366,338.798,5,124,98
ABS_TX_A80_D5,absolute,48467,Van Zandt,2021,4,135,73,2021-06-09,2021-10-27,1,365,369.863,4,135,73
ABS_TX_A80_D5,absolute,48467,Van Zandt,2022,6,166,88,2022-04-21,2022-10-16,1,365,454.795,6,166,88
ABS_TX_A80_D5,absolute,48467,Van Zandt,2023,3,140,115,2023-05-06,2023-10-05,0,365,383.562,3,140,115
ABS_TX_A80_D5,absolute,48467,Van Zandt,2024,6,170,84,2024-04-30,2024-10-31,0,366,464.481,6,170,84
ABS_TX_A80_D5,absolute,48467,Van Zandt,2025,7,163,78,2025-04-10,2025-11-19,11,365,446.575,7,163,78
ABS_TX_A80_D5,absolute,48469,Victoria,2015,5,188,129,2015-04-22,2015-11-06,0,365,515.068,5,188,129
ABS_TX_A80_D5,absolute,48469,Victoria,2016,4,203,172,2016-04-04,2016-11-07,0,366,554.645,4,203,172
ABS_TX_A80_D5,absolute,48469,Victoria,2017,9,218,123,2017-01-11,2017-11-18,0,365,597.26,9,218,123
ABS_TX_A80_D5,absolute,48469,Victoria,2018,3,187,176,2018-03-25,2018-10-31,0,365,512.329,3,187,176
ABS_TX_A80_D5,absolute,48469,Victoria,2019,4,183,152,2019-04-05,2019-10-24,0,365,501.37,4,183,152
ABS_TX_A80_D5,absolute,48469,Victoria,2020,10,221,112,2020-03-11,2020-11-24,0,366,603.825,10,221,112
ABS_TX_A80_D5,absolute,48469,Victoria,2021,7,187,99,2021-04-06,2021-12-29,0,365,512.329,7,187,99
ABS_TX_A80_D5,absolute,48469,Victoria,2022,7,210,173,2022-03-25,2022-12-10,0,365,575.342,7,210,173
ABS_TX_A80_D5,absolute,48469,Victoria,2023,8,199,149,2023-02-20,2023-11-09,0,365,545.205,8,199,149
ABS_TX_A80_D5,absolute,48469,Victoria,2024,5,226,152,2024-04-01,2024-11-19,0,366,617.486,5,226,152
ABS_TX_A80_D5,absolute,48469,Victoria,2025,7,250,204,2025-02-03,2025-12-28,0,365,684.932,7,250,204
ABS_TX_A80_D5,absolute,48471,Walker,2015,5,171,128,2015-04-22,2015-10-17,0,365,468.493,5,171,128
ABS_TX_A80_D5,absolute,48471,Walker,2016,8,171,115,2016-04-23,2016-11-03,0,366,467.213,8,171,115
ABS_TX_A80_D5,absolute,48471,Walker,2017,7,173,95,2017-03-19,2017-11-07,0,365,473.973,7,173,95
ABS_TX_A80_D5,absolute,48471,Walker,2018,4,158,127,2018-04-29,2018-10-10,0,365,432.877,4,158,127
ABS_TX_A80_D5,absolute,48471,Walker,2019,3,160,147,2019-04-26,2019-10-07,0,365,438.356,3,160,147
ABS_TX_A80_D5,absolute,48471,Walker,2020,9,182,117,2020-03-24,2020-11-14,0,366,497.268,9,182,117
ABS_TX_A80_D5,absolute,48471,Walker,2021,5,166,113,2021-04-06,2021-10-27,0,365,454.795,5,166,113
ABS_TX_A80_D5,absolute,48471,Walker,2022,6,194,145,2022-04-02,2022-11-10,0,365,531.507,6,194,145
ABS_TX_A80_D5,absolute,48471,Walker,2023,4,171,147,2023-04-01,2023-10-29,0,365,468.493,4,171,147
ABS_TX_A80_D5,absolute,48471,Walker,2024,7,194,73,2024-04-13,2024-11-04,0,366,530.055,7,194,73
ABS_TX_A80_D5,absolute,48471,Walker,2025,5,205,136,2025-02-05,2025-11-22,0,365,561.644,5,205,136
ABS_TX_A80_D5,absolute,48473,Waller,2015,5,184,154,2015-03-29,2015-10-23,184,365,504.11,5,184,154
ABS_TX_A80_D5,absolute,48473,Waller,2016,4,187,154,2016-04-23,2016-11-04,187,366,510.929,4,187,154
ABS_TX_A80_D5,absolute,48473,Waller,2017,7,176,95,2017-03-18,2017-11-07,176,365,482.192,7,176,95
ABS_TX_A80_D5,absolute,48473,Waller,2018,2,165,136,2018-04-28,2018-10-10,165,365,452.055,2,165,136
ABS_TX_A80_D5,absolute,48473,Waller,2019,2,165,151,2019-04-26,2019-10-11,165,365,452.055,2,165,151
ABS_TX_A80_D5,absolute,48473,Waller,2020,6,185,133,2020-03-24,2020-11-14,185,366,505.464,6,185,133
ABS_TX_A80_D5,absolute,48473,Waller,2021,5,178,145,2021-04-06,2021-10-27,178,365,487.671,5,178,145
ABS_TX_A80_D5,absolute,48473,Waller,2022,5,198,172,2022-03-26,2022-10-16,198,365,542.466,5,198,172
ABS_TX_A80_D5,absolute,48473,Waller,2023,6,180,138,2023-03-31,2023-11-09,180,365,493.151,6,180,138
ABS_TX_A80_D5,absolute,48473,Waller,2024,5,205,157,2024-04-04,2024-11-04,205,366,560.109,5,205,157
ABS_TX_A80_D5,absolute,48473,Waller,2025,4,216,175,2025-03-29,2025-11-21,216,365,591.781,4,216,175
ABS_TX_A80_D5,absolute,48475,Ward,2015,6,165,126,2015-04-21,2015-10-15,0,365,452.055,6,165,126
ABS_TX_A80_D5,absolute,48475,Ward,2016,10,181,74,2016-03-12,2016-11-02,0,366,494.536,10,181,74
ABS_TX_A80_D5,absolute,48475,Ward,2017,7,177,125,2017-03-16,2017-11-06,1,365,484.932,7,177,125
ABS_TX_A80_D5,absolute,48475,Ward,2018,4,163,132,2018-03-21,2018-10-08,0,365,446.575,4,163,132
ABS_TX_A80_D5,absolute,48475,Ward,2019,5,166,118,2019-04-03,2019-10-06,0,365,454.795,5,166,118
ABS_TX_A80_D5,absolute,48475,Ward,2020,7,179,106,2020-03-23,2020-10-14,0,366,489.071,7,179,106
ABS_TX_A80_D5,absolute,48475,Ward,2021,8,181,122,2021-04-05,2021-12-27,0,365,495.89,8,181,122
ABS_TX_A80_D5,absolute,48475,Ward,2022,9,181,88,2022-03-25,2022-10-15,0,365,495.89,9,181,88
ABS_TX_A80_D5,absolute,48475,Ward,2023,8,181,114,2023-04-09,2023-11-08,0,365,495.89,8,181,114
ABS_TX_A80_D5,absolute,48475,Ward,2024,7,196,71,2024-03-28,2024-10-30,0,366,535.519,7,196,71
ABS_TX_A80_D5,absolute,48475,Ward,2025,9,203,109,2025-02-02,2025-11-17,1,365,556.164,9,203,109
ABS_TX_A80_D5,absolute,48477,Washington,2015,4,178,154,2015-04-23,2015-10-23,0,365,487.671,4,178,154
ABS_TX_A80_D5,absolute,48477,Washington,2016,8,191,122,2016-03-14,2016-11-04,0,366,521.858,8,191,122
ABS_TX_A80_D5,absolute,48477,Washington,2017,8,190,94,2017-03-18,2017-11-07,0,365,520.548,8,190,94
ABS_TX_A80_D5,absolute,48477,Washington,2018,4,165,127,2018-03-23,2018-10-15,0,365,452.055,4,165,127
ABS_TX_A80_D5,absolute,48477,Washington,2019,4,171,151,2019-04-26,2019-10-24,0,365,468.493,4,171,151
ABS_TX_A80_D5,absolute,48477,Washington,2020,8,191,123,2020-03-11,2020-11-15,0,366,521.858,8,191,123
ABS_TX_A80_D5,absolute,48477,Washington,2021,6,176,145,2021-04-07,2022-01-01,0,365,482.192,6,176,145
ABS_TX_A80_D5,absolute,48477,Washington,2022,4,189,173,2022-04-10,2022-11-11,0,365,517.808,4,189,173
ABS_TX_A80_D5,absolute,48477,Washington,2023,5,180,150,2023-04-01,2023-11-09,11,365,493.151,5,180,150
ABS_TX_A80_D5,absolute,48477,Washington,2024,7,213,82,2024-04-04,2024-11-13,1,366,581.967,7,213,82
ABS_TX_A80_D5,absolute,48477,Washington,2025,7,223,135,2025-02-04,2025-12-28,1,365,610.959,7,223,135
ABS_TX_A80_D5,absolute,48479,Webb,2015,6,214,177,2015-03-28,2015-12-26,0,365,586.301,6,214,177
ABS_TX_A80_D5,absolute,48479,Webb,2016,9,237,129,2016-02-10,2016-11-18,0,366,647.541,9,237,129
ABS_TX_A80_D5,absolute,48479,Webb,2017,7,240,187,2017-02-17,2017-12-05,0,365,657.534,7,240,187
ABS_TX_A80_D5,absolute,48479,Webb,2018,6,226,169,2018-02-15,2018-10-31,0,365,619.178,6,226,169
ABS_TX_A80_D5,absolute,48479,Webb,2019,6,210,152,2019-03-07,2019-10-24,0,365,575.342,6,210,152
ABS_TX_A80_D5,absolute,48479,Webb,2020,7,228,144,2020-03-10,2020-11-27,0,366,622.951,7,228,144
ABS_TX_A80_D5,absolute,48479,Webb,2021,11,244,156,2021-03-09,2022-01-01,0,365,668.493,11,244,156
ABS_TX_A80_D5,absolute,48479,Webb,2022,6,224,163,2022-03-24,2023-01-06,0,365,613.699,6,224,163
ABS_TX_A80_D5,absolute,48479,Webb,2023,7,238,165,2023-02-19,2023-11-09,0,365,652.055,7,238,165
ABS_TX_A80_D5,absolute,48479,Webb,2024,7,267,199,2024-02-20,2024-12-31,1,366,729.508,7,267,199
ABS_TX_A80_D5,absolute,48479,Webb,2025,8,282,205,2025-02-01,2025-12-28,0,365,772.603,8,282,205
ABS_TX_A80_D5,absolute,48481,Wharton,2015,5,179,86,2015-04-22,2015-10-23,0,365,490.411,5,179,86
ABS_TX_A80_D5,absolute,48481,Wharton,2016,5,203,154,2016-04-05,2016-11-07,0,366,554.645,5,203,154
ABS_TX_A80_D5,absolute,48481,Wharton,2017,10,213,112,2017-03-18,2017-11-18,0,365,583.562,10,213,112
ABS_TX_A80_D5,absolute,48481,Wharton,2018,2,169,152,2018-04-29,2018-10-15,0,365,463.014,2,169,152
ABS_TX_A80_D5,absolute,48481,Wharton,2019,3,173,151,2019-04-25,2019-10-24,0,365,473.973,3,173,151
ABS_TX_A80_D5,absolute,48481,Wharton,2020,6,194,133,2020-03-24,2020-11-15,0,366,530.055,6,194,133
ABS_TX_A80_D5,absolute,48481,Wharton,2021,8,175,66,2021-04-07,2021-10-27,0,365,479.452,8,175,66
ABS_TX_A80_D5,absolute,48481,Wharton,2022,6,205,173,2022-03-26,2022-11-11,0,365,561.644,6,205,173
ABS_TX_A80_D5,absolute,48481,Wharton,2023,7,192,148,2023-03-05,2023-11-10,0,365,526.027,7,192,148
ABS_TX_A80_D5,absolute,48481,Wharton,2024,6,210,82,2024-04-12,2024-11-14,0,366,573.77,6,210,82
ABS_TX_A80_D5,absolute,48481,Wharton,2025,5,231,203,2025-03-30,2025-12-28,0,365,632.877,5,231,203
ABS_TX_A80_D5,absolute,48483,Wheeler,2015,5,121,41,2015-06-02,2015-10-16,16,365,331.507,5,121,41
ABS_TX_A80_D5,absolute,48483,Wheeler,2016,8,140,78,2016-04-23,2016-10-07,6,366,382.514,8,140,78
ABS_TX_A80_D5,absolute,48483,Wheeler,2017,6,119,42,2017-05-14,2017-09-24,8,365,326.027,6,119,42
ABS_TX_A80_D5,absolute,48483,Wheeler,2018,6,148,109,2018-04-29,2018-10-06,14,365,405.479,6,148,109
ABS_TX_A80_D5,absolute,48483,Wheeler,2019,4,137,114,2019-05-14,2019-10-03,137,365,375.342,4,137,114
ABS_TX_A80_D5,absolute,48483,Wheeler,2020,5,153,105,2020-04-27,2020-10-15,153,366,418.033,5,153,105
ABS_TX_A80_D5,absolute,48483,Wheeler,2021,4,131,93,2021-06-03,2021-10-27,131,365,358.904,4,131,93
ABS_TX_A80_D5,absolute,48483,Wheeler,2022,5,151,79,2022-04-28,2022-10-05,151,365,413.699,5,151,79
ABS_TX_A80_D5,absolute,48483,Wheeler,2023,8,153,90,2023-05-03,2023-10-25,153,365,419.178,8,153,90
ABS_TX_A80_D5,absolute,48483,Wheeler,2024,5,161,108,2024-04-13,2024-10-25,161,366,439.891,5,161,108
ABS_TX_A80_D5,absolute,48483,Wheeler,2025,10,167,88,2025-03-25,2025-12-27,167,365,457.534,10,167,88
ABS_TX_A80_D5,absolute,48485,Wichita,2015,6,139,94,2015-05-14,2015-10-21,0,365,380.822,6,139,94
ABS_TX_A80_D5,absolute,48485,Wichita,2016,8,159,75,2016-04-22,2016-11-02,0,366,434.426,8,159,75
ABS_TX_A80_D5,absolute,48485,Wichita,2017,5,152,115,2017-03-17,2017-10-09,0,365,416.438,5,152,115
ABS_TX_A80_D5,absolute,48485,Wichita,2018,7,155,84,2018-03-22,2018-10-07,0,365,424.658,7,155,84
ABS_TX_A80_D5,absolute,48485,Wichita,2019,3,145,130,2019-05-13,2019-10-06,0,365,397.26,3,145,130
ABS_TX_A80_D5,absolute,48485,Wichita,2020,4,132,106,2020-04-26,2020-10-14,0,366,360.656,4,132,106
ABS_TX_A80_D5,absolute,48485,Wichita,2021,2,140,132,2021-06-03,2021-10-26,0,365,383.562,2,140,132
ABS_TX_A80_D5,absolute,48485,Wichita,2022,6,157,78,2022-03-25,2022-10-07,0,365,430.137,6,157,78
ABS_TX_A80_D5,absolute,48485,Wichita,2023,6,159,90,2023-05-05,2023-10-23,0,365,435.616,6,159,90
ABS_TX_A80_D5,absolute,48485,Wichita,2024,6,169,102,2024-04-25,2024-10-30,0,366,461.749,6,169,102
ABS_TX_A80_D5,absolute,48485,Wichita,2025,8,171,82,2025-05-11,2025-12-27,0,365,468.493,8,171,82
ABS_TX_A80_D5,absolute,48487,Wilbarger,2015,6,149,86,2015-03-29,2015-10-16,149,365,408.219,6,149,86
ABS_TX_A80_D5,absolute,48487,Wilbarger,2016,7,166,114,2016-04-23,2016-11-02,166,366,453.552,7,166,114
ABS_TX_A80_D5,absolute,48487,Wilbarger,2017,5,161,124,2017-03-17,2017-10-09,161,365,441.096,5,161,124
ABS_TX_A80_D5,absolute,48487,Wilbarger,2018,4,151,125,2018-04-28,2018-10-06,151,365,413.699,4,151,125
ABS_TX_A80_D5,absolute,48487,Wilbarger,2019,1,147,147,2019-05-14,2019-10-07,147,365,402.74,1,147,147
ABS_TX_A80_D5,absolute,48487,Wilbarger,2020,6,163,105,2020-04-21,2020-10-15,163,366,445.355,6,163,105
ABS_TX_A80_D5,absolute,48487,Wilbarger,2021,4,146,121,2021-05-24,2021-10-27,146,365,400.0,4,146,121
ABS_TX_A80_D5,absolute,48487,Wilbarger,2022,6,167,126,2022-04-20,2022-10-16,167,365,457.534,6,167,126
ABS_TX_A80_D5,absolute,48487,Wilbarger,2023,6,157,91,2023-05-03,2023-10-23,157,365,430.137,6,157,91
ABS_TX_A80_D5,absolute,48487,Wilbarger,2024,6,180,108,2024-04-13,2024-10-31,180,366,491.803,6,180,108
ABS_TX_A80_D5,absolute,48487,Wilbarger,2025,6,188,150,2025-04-09,2025-12-27,188,365,515.068,6,188,150
ABS_TX_A80_D5,absolute,48489,Willacy,2015,5,201,165,2015-04-06,2015-11-08,1,365,550.685,5,201,165
ABS_TX_A80_D5,absolute,48489,Willacy,2016,3,205,170,2016-04-15,2016-11-08,2,366,560.109,3,205,170
ABS_TX_A80_D5,absolute,48489,Willacy,2017,6,232,169,2017-03-17,2017-11-18,41,365,635.616,6,232,169
ABS_TX_A80_D5,absolute,48489,Willacy,2018,5,205,177,2018-02-16,2018-11-08,205,365,561.644,5,205,177
ABS_TX_A80_D5,absolute,48489,Willacy,2019,4,193,152,2019-04-04,2019-10-24,193,365,528.767,4,193,152
ABS_TX_A80_D5,absolute,48489,Willacy,2020,8,227,145,2020-03-11,2020-11-22,227,366,620.219,8,227,145
ABS_TX_A80_D5,absolute,48489,Willacy,2021,11,238,119,2021-02-25,2022-01-02,2,365,652.055,11,238,119
ABS_TX_A80_D5,absolute,48489,Willacy,2022,8,237,174,2022-03-25,2022-12-14,7,365,649.315,8,237,174
ABS_TX_A80_D5,absolute,48489,Willacy,2023,9,219,146,2023-02-21,2023-11-10,2,365,600.0,9,219,146
ABS_TX_A80_D5,absolute,48489,Willacy,2024,7,249,196,2024-03-03,2024-12-30,0,366,680.328,7,249,196
ABS_TX_A80_D5,absolute,48489,Willacy,2025,6,276,215,2025-02-03,2025-12-29,0,365,756.164,6,276,215
ABS_TX_A80_D5,absolute,48491,Williamson,2015,4,170,151,2015-04-23,2015-10-24,0,365,465.753,4,170,151
ABS_TX_A80_D5,absolute,48491,Williamson,2016,7,167,79,2016-04-26,2016-11-03,0,366,456.284,7,167,79
ABS_TX_A80_D5,absolute,48491,Williamson,2017,10,182,95,2017-03-18,2017-11-07,0,365,498.63,10,182,95
ABS_TX_A80_D5,absolute,48491,Williamson,2018,5,160,111,2018-04-24,2018-10-09,0,365,438.356,5,160,111
ABS_TX_A80_D5,absolute,48491,Williamson,2019,2,158,151,2019-04-26,2019-10-11,0,365,432.877,2,158,151
ABS_TX_A80_D5,absolute,48491,Williamson,2020,6,181,120,2020-03-24,2020-10-23,0,366,494.536,6,181,120
ABS_TX_A80_D5,absolute,48491,Williamson,2021,6,170,133,2021-04-06,2021-10-27,0,365,465.753,6,170,133
ABS_TX_A80_D5,absolute,48491,Williamson,2022,3,188,173,2022-04-02,2022-10-17,0,365,515.068,3,188,173
ABS_TX_A80_D5,absolute,48491,Williamson,2023,5,165,137,2023-03-31,2023-10-28,0,365,452.055,5,165,137
ABS_TX_A80_D5,absolute,48491,Williamson,2024,6,198,152,2024-04-12,2024-11-14,0,366,540.984,6,198,152
ABS_TX_A80_D5,absolute,48491,Williamson,2025,6,208,112,2025-03-11,2025-11-20,0,365,569.863,6,208,112
ABS_TX_A80_D5,absolute,48493,Wilson,2015,4,171,154,2015-04-24,2015-10-23,7,365,468.493,4,171,154
ABS_TX_A80_D5,absolute,48493,Wilson,2016,9,190,66,2016-04-05,2016-11-04,4,366,519.126,9,190,66
ABS_TX_A80_D5,absolute,48493,Wilson,2017,12,208,96,2017-03-19,2017-11-20,1,365,569.863,12,208,96
ABS_TX_A80_D5,absolute,48493,Wilson,2018,9,183,92,2018-02-17,2018-11-01,38,365,501.37,9,183,92
ABS_TX_A80_D5,absolute,48493,Wilson,2019,5,176,79,2019-04-09,2019-10-24,82,365,482.192,5,176,79
ABS_TX_A80_D5,absolute,48493,Wilson,2020,7,191,122,2020-03-24,2020-11-09,191,366,521.858,7,191,122
ABS_TX_A80_D5,absolute,48493,Wilson,2021,5,183,149,2021-04-06,2021-10-27,183,365,501.37,5,183,149
ABS_TX_A80_D5,absolute,48493,Wilson,2022,6,214,173,2022-03-25,2022-11-11,214,365,586.301,6,214,173
ABS_TX_A80_D5,absolute,48493,Wilson,2023,7,193,139,2023-03-05,2023-11-09,193,365,528.767,7,193,139
ABS_TX_A80_D5,absolute,48493,Wilson,2024,5,216,176,2024-04-04,2024-11-13,216,366,590.164,5,216,176
ABS_TX_A80_D5,absolute,48493,Wilson,2025,5,234,203,2025-03-11,2025-11-22,234,365,641.096,5,234,203
ABS_TX_A80_D5,absolute,48495,Winkler,2015,6,166,134,2015-04-06,2015-10-16,0,365,454.795,6,166,134
ABS_TX_A80_D5,absolute,48495,Winkler,2016,10,185,96,2016-03-13,2016-11-02,0,366,505.464,10,185,96
ABS_TX_A80_D5,absolute,48495,Winkler,2017,9,196,125,2017-03-15,2017-11-07,0,365,536.986,9,196,125
ABS_TX_A80_D5,absolute,48495,Winkler,2018,4,166,133,2018-03-21,2018-10-08,0,365,454.795,4,166,133
ABS_TX_A80_D5,absolute,48495,Winkler,2019,6,171,117,2019-04-02,2019-10-23,0,365,468.493,6,171,117
