sample,state,variable,county_fips,county_name,period,county_period_value_f,annual_observations_used,first_year_used,last_year_used,mean_contributing_stations,county_period_statistic
strict_balanced,FL,Tmax,12087,Monroe,2010-2019,83.522,6,2012,2017,10.085,mean
strict_balanced,FL,Tmax,12087,Monroe,2020-2025,84.94,6,2020,2025,7.982,mean
strict_balanced,FL,Tmax,12091,Okaloosa,1980-1989,78.267,6,1981,1988,1.525,mean
strict_balanced,FL,Tmax,12091,Okaloosa,1990-1999,77.99,6,1992,1997,1.912,mean
strict_balanced,FL,Tmax,12091,Okaloosa,2000-2009,77.474,6,2002,2007,2.945,mean
strict_balanced,FL,Tmax,12091,Okaloosa,2010-2019,78.174,6,2012,2017,2.978,mean
strict_balanced,FL,Tmax,12091,Okaloosa,2020-2025,79.185,6,2020,2025,3.314,mean
strict_balanced,FL,Tmax,12095,Orange,1980-1989,82.539,6,1982,1987,1.0,mean
strict_balanced,FL,Tmax,12095,Orange,1990-1999,82.394,6,1992,1997,1.0,mean
strict_balanced,FL,Tmax,12095,Orange,2000-2009,82.682,6,2002,2007,1.99,mean
strict_balanced,FL,Tmax,12095,Orange,2010-2019,83.966,6,2012,2017,2.643,mean
strict_balanced,FL,Tmax,12095,Orange,2020-2025,84.464,6,2020,2025,2.982,mean
strict_balanced,FL,Tmax,12097,Osceola,1980-1989,83.846,6,1981,1987,1.0,mean
strict_balanced,FL,Tmax,12097,Osceola,1990-1999,82.944,6,1992,1997,1.105,mean
strict_balanced,FL,Tmax,12097,Osceola,2000-2009,82.63,6,2002,2007,1.636,mean
strict_balanced,FL,Tmax,12097,Osceola,2010-2019,83.524,6,2012,2017,1.913,mean
strict_balanced,FL,Tmax,12097,Osceola,2020-2025,84.924,6,2020,2025,1.624,mean
strict_balanced,FL,Tmax,12099,Palm Beach,1980-1989,83.922,6,1982,1987,3.969,mean
strict_balanced,FL,Tmax,12099,Palm Beach,1990-1999,83.446,6,1992,1997,3.874,mean
strict_balanced,FL,Tmax,12099,Palm Beach,2000-2009,83.301,6,2002,2007,6.462,mean
strict_balanced,FL,Tmax,12099,Palm Beach,2010-2019,83.632,6,2012,2017,5.961,mean
strict_balanced,FL,Tmax,12099,Palm Beach,2020-2025,84.385,6,2020,2025,5.509,mean
strict_balanced,FL,Tmax,12101,Pasco,1980-1989,83.994,6,1982,1987,1.0,mean
strict_balanced,FL,Tmax,12101,Pasco,1990-1999,83.098,6,1992,1997,1.248,mean
strict_balanced,FL,Tmax,12101,Pasco,2000-2009,83.978,6,2002,2007,1.0,mean
strict_balanced,FL,Tmax,12101,Pasco,2010-2019,82.406,6,2011,2017,1.0,mean
strict_balanced,FL,Tmax,12101,Pasco,2020-2025,83.149,6,2020,2025,1.0,mean
strict_balanced,FL,Tmax,12103,Pinellas,1980-1989,81.944,6,1982,1987,1.946,mean
strict_balanced,FL,Tmax,12103,Pinellas,1990-1999,82.161,6,1992,1997,1.976,mean
strict_balanced,FL,Tmax,12103,Pinellas,2000-2009,81.26,6,2002,2007,3.932,mean
strict_balanced,FL,Tmax,12103,Pinellas,2010-2019,82.036,6,2012,2017,3.493,mean
strict_balanced,FL,Tmax,12103,Pinellas,2020-2025,82.918,6,2020,2025,3.411,mean
strict_balanced,FL,Tmax,12105,Polk,1980-1989,84.2,6,1982,1987,4.761,mean
strict_balanced,FL,Tmax,12105,Polk,1990-1999,83.575,6,1992,1997,5.048,mean
strict_balanced,FL,Tmax,12105,Polk,2000-2009,83.574,6,2002,2007,4.701,mean
strict_balanced,FL,Tmax,12105,Polk,2010-2019,85.055,6,2012,2017,4.9,mean
strict_balanced,FL,Tmax,12105,Polk,2020-2025,85.461,6,2020,2025,5.07,mean
strict_balanced,FL,Tmax,12109,St. Johns,1980-1989,79.446,6,1982,1987,1.872,mean
strict_balanced,FL,Tmax,12109,St. Johns,1990-1999,79.374,6,1992,1997,1.957,mean
strict_balanced,FL,Tmax,12109,St. Johns,2000-2009,79.911,6,2002,2007,1.978,mean
strict_balanced,FL,Tmax,12109,St. Johns,2010-2019,80.344,6,2012,2017,1.888,mean
strict_balanced,FL,Tmax,12109,St. Johns,2020-2025,80.149,6,2020,2025,2.22,mean
strict_balanced,FL,Tmax,12111,St. Lucie,1980-1989,83.483,6,1982,1987,1.0,mean
strict_balanced,FL,Tmax,12111,St. Lucie,1990-1999,83.813,6,1992,1997,1.0,mean
strict_balanced,FL,Tmax,12111,St. Lucie,2000-2009,81.76,6,2002,2007,2.739,mean
strict_balanced,FL,Tmax,12111,St. Lucie,2010-2019,82.441,6,2012,2017,3.477,mean
strict_balanced,FL,Tmax,12111,St. Lucie,2020-2025,82.984,6,2020,2025,2.952,mean
strict_balanced,FL,Tmax,12113,Santa Rosa,1980-1989,78.017,6,1982,1987,1.997,mean
strict_balanced,FL,Tmax,12113,Santa Rosa,1990-1999,77.441,6,1992,1997,2.163,mean
strict_balanced,FL,Tmax,12113,Santa Rosa,2000-2009,78.482,6,2002,2007,2.259,mean
strict_balanced,FL,Tmax,12113,Santa Rosa,2010-2019,79.135,6,2012,2017,3.265,mean
strict_balanced,FL,Tmax,12113,Santa Rosa,2020-2025,79.193,6,2020,2025,3.007,mean
strict_balanced,FL,Tmax,12115,Sarasota,1980-1989,83.651,6,1982,1987,1.951,mean
strict_balanced,FL,Tmax,12115,Sarasota,1990-1999,85.126,6,1992,1997,1.786,mean
strict_balanced,FL,Tmax,12115,Sarasota,2000-2009,83.944,6,2002,2007,1.938,mean
strict_balanced,FL,Tmax,12115,Sarasota,2010-2019,84.997,6,2012,2017,1.928,mean
strict_balanced,FL,Tmax,12115,Sarasota,2020-2025,84.408,6,2020,2025,2.474,mean
strict_balanced,FL,Tmax,12117,Seminole,1980-1989,81.474,6,1982,1987,1.0,mean
strict_balanced,FL,Tmax,12117,Seminole,1990-1999,81.829,6,1992,1997,1.0,mean
strict_balanced,FL,Tmax,12117,Seminole,2000-2009,82.874,6,2002,2007,1.957,mean
strict_balanced,FL,Tmax,12117,Seminole,2010-2019,83.438,6,2012,2017,1.993,mean
strict_balanced,FL,Tmax,12117,Seminole,2020-2025,83.722,6,2020,2025,1.962,mean
strict_balanced,FL,Tmax,12127,Volusia,1980-1989,80.871,6,1982,1987,1.923,mean
strict_balanced,FL,Tmax,12127,Volusia,1990-1999,80.154,6,1992,1997,1.983,mean
strict_balanced,FL,Tmax,12127,Volusia,2000-2009,80.477,6,2002,2007,3.784,mean
strict_balanced,FL,Tmax,12127,Volusia,2010-2019,81.391,6,2012,2017,3.722,mean
strict_balanced,FL,Tmax,12127,Volusia,2020-2025,81.17,6,2020,2025,3.799,mean
strict_balanced,FL,Tmin,12001,Alachua,1980-1989,57.294,6,1982,1987,2.634,mean
strict_balanced,FL,Tmin,12001,Alachua,1990-1999,57.127,6,1992,1997,2.947,mean
strict_balanced,FL,Tmin,12001,Alachua,2000-2009,57.362,6,2002,2007,1.949,mean
strict_balanced,FL,Tmin,12001,Alachua,2010-2019,58.376,6,2012,2017,1.476,mean
strict_balanced,FL,Tmin,12001,Alachua,2020-2025,59.303,6,2020,2025,1.0,mean
strict_balanced,FL,Tmin,12005,Bay,1980-1989,54.869,6,1982,1987,1.761,mean
strict_balanced,FL,Tmin,12005,Bay,1990-1999,55.89,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12005,Bay,2000-2009,60.286,6,2002,2007,1.899,mean
strict_balanced,FL,Tmin,12005,Bay,2010-2019,59.376,6,2012,2017,1.986,mean
strict_balanced,FL,Tmin,12005,Bay,2020-2025,60.349,6,2020,2025,1.776,mean
strict_balanced,FL,Tmin,12009,Brevard,1980-1989,62.796,6,1982,1987,1.952,mean
strict_balanced,FL,Tmin,12009,Brevard,1990-1999,62.446,6,1992,1997,1.953,mean
strict_balanced,FL,Tmin,12009,Brevard,2000-2009,63.619,6,2002,2007,4.25,mean
strict_balanced,FL,Tmin,12009,Brevard,2010-2019,64.375,6,2012,2017,7.718,mean
strict_balanced,FL,Tmin,12009,Brevard,2020-2025,64.915,6,2020,2025,7.336,mean
strict_balanced,FL,Tmin,12011,Broward,1980-1989,68.186,6,1982,1987,1.892,mean
strict_balanced,FL,Tmin,12011,Broward,1990-1999,67.825,6,1992,1997,2.591,mean
strict_balanced,FL,Tmin,12011,Broward,2000-2009,68.969,6,2002,2007,8.764,mean
strict_balanced,FL,Tmin,12011,Broward,2010-2019,70.469,6,2012,2017,6.964,mean
strict_balanced,FL,Tmin,12011,Broward,2020-2025,71.069,6,2020,2025,6.516,mean
strict_balanced,FL,Tmin,12015,Charlotte,1980-1989,63.604,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12015,Charlotte,1990-1999,64.16,6,1992,1997,1.201,mean
strict_balanced,FL,Tmin,12015,Charlotte,2000-2009,63.301,6,2002,2007,1.937,mean
strict_balanced,FL,Tmin,12015,Charlotte,2010-2019,64.441,6,2012,2017,1.972,mean
strict_balanced,FL,Tmin,12015,Charlotte,2020-2025,65.546,6,2020,2025,1.345,mean
strict_balanced,FL,Tmin,12021,Collier,1980-1989,64.34,6,1982,1987,3.891,mean
strict_balanced,FL,Tmin,12021,Collier,1990-1999,65.57,6,1992,1997,6.329,mean
strict_balanced,FL,Tmin,12021,Collier,2000-2009,65.254,6,2002,2007,9.629,mean
strict_balanced,FL,Tmin,12021,Collier,2010-2019,66.409,6,2012,2017,10.485,mean
strict_balanced,FL,Tmin,12021,Collier,2020-2025,67.185,6,2020,2025,7.674,mean
strict_balanced,FL,Tmin,12031,Duval,1980-1989,59.796,6,1982,1987,4.444,mean
strict_balanced,FL,Tmin,12031,Duval,1990-1999,60.218,6,1992,1997,4.954,mean
strict_balanced,FL,Tmin,12031,Duval,2000-2009,61.143,6,2002,2007,4.694,mean
strict_balanced,FL,Tmin,12031,Duval,2010-2019,62.103,6,2012,2017,5.642,mean
strict_balanced,FL,Tmin,12031,Duval,2020-2025,62.559,6,2020,2025,5.738,mean
strict_balanced,FL,Tmin,12033,Escambia,1980-1989,58.788,6,1982,1987,1.999,mean
strict_balanced,FL,Tmin,12033,Escambia,1990-1999,58.84,6,1992,1997,1.998,mean
strict_balanced,FL,Tmin,12033,Escambia,2000-2009,59.572,6,2002,2007,2.736,mean
strict_balanced,FL,Tmin,12033,Escambia,2010-2019,60.842,6,2012,2017,1.561,mean
strict_balanced,FL,Tmin,12033,Escambia,2020-2025,61.513,6,2020,2025,1.886,mean
strict_balanced,FL,Tmin,12049,Hardee,1980-1989,61.602,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12049,Hardee,1990-1999,61.508,6,1991,1998,1.0,mean
strict_balanced,FL,Tmin,12049,Hardee,2000-2009,60.178,6,2002,2007,1.0,mean
strict_balanced,FL,Tmin,12049,Hardee,2010-2019,61.059,6,2012,2017,1.0,mean
strict_balanced,FL,Tmin,12049,Hardee,2020-2025,61.883,6,2020,2025,1.0,mean
strict_balanced,FL,Tmin,12051,Hendry,1980-1989,62.76,6,1982,1987,2.893,mean
strict_balanced,FL,Tmin,12051,Hendry,1990-1999,62.641,6,1992,1997,2.46,mean
strict_balanced,FL,Tmin,12051,Hendry,2000-2009,63.219,6,2002,2007,3.31,mean
strict_balanced,FL,Tmin,12051,Hendry,2010-2019,63.962,6,2012,2017,3.747,mean
strict_balanced,FL,Tmin,12051,Hendry,2020-2025,65.296,6,2020,2025,1.0,mean
strict_balanced,FL,Tmin,12053,Hernando,1980-1989,59.384,6,1982,1987,1.724,mean
strict_balanced,FL,Tmin,12053,Hernando,1990-1999,60.282,6,1992,1997,2.167,mean
strict_balanced,FL,Tmin,12053,Hernando,2000-2009,59.966,6,2002,2007,2.877,mean
strict_balanced,FL,Tmin,12053,Hernando,2010-2019,61.403,6,2012,2017,1.551,mean
strict_balanced,FL,Tmin,12053,Hernando,2020-2025,60.967,6,2020,2025,1.0,mean
strict_balanced,FL,Tmin,12055,Highlands,1980-1989,59.988,6,1982,1987,1.896,mean
strict_balanced,FL,Tmin,12055,Highlands,1990-1999,60.345,6,1992,1997,1.985,mean
strict_balanced,FL,Tmin,12055,Highlands,2000-2009,60.708,6,2002,2007,1.999,mean
strict_balanced,FL,Tmin,12055,Highlands,2010-2019,61.949,6,2012,2017,2.763,mean
strict_balanced,FL,Tmin,12055,Highlands,2020-2025,62.434,6,2020,2025,2.37,mean
strict_balanced,FL,Tmin,12057,Hillsborough,1980-1989,62.344,6,1982,1987,2.956,mean
strict_balanced,FL,Tmin,12057,Hillsborough,1990-1999,62.946,6,1992,1997,2.986,mean
strict_balanced,FL,Tmin,12057,Hillsborough,2000-2009,63.389,6,2002,2007,2.937,mean
strict_balanced,FL,Tmin,12057,Hillsborough,2010-2019,65.162,6,2012,2017,2.99,mean
strict_balanced,FL,Tmin,12057,Hillsborough,2020-2025,65.992,6,2020,2025,3.523,mean
strict_balanced,FL,Tmin,12061,Indian River,1980-1989,63.267,6,1982,1987,1.645,mean
strict_balanced,FL,Tmin,12061,Indian River,1990-1999,63.76,6,1992,1997,1.965,mean
strict_balanced,FL,Tmin,12061,Indian River,2000-2009,64.026,6,2002,2007,1.929,mean
strict_balanced,FL,Tmin,12061,Indian River,2010-2019,65.674,6,2012,2017,1.939,mean
strict_balanced,FL,Tmin,12061,Indian River,2020-2025,66.384,6,2020,2025,1.988,mean
strict_balanced,FL,Tmin,12069,Lake,1980-1989,61.072,6,1982,1987,1.896,mean
strict_balanced,FL,Tmin,12069,Lake,1990-1999,60.82,6,1992,1997,2.365,mean
strict_balanced,FL,Tmin,12069,Lake,2000-2009,60.802,6,2002,2007,4.059,mean
strict_balanced,FL,Tmin,12069,Lake,2010-2019,61.772,6,2012,2017,4.466,mean
strict_balanced,FL,Tmin,12069,Lake,2020-2025,62.404,6,2020,2025,4.887,mean
strict_balanced,FL,Tmin,12071,Lee,1980-1989,65.512,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12071,Lee,1990-1999,66.139,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12071,Lee,2000-2009,65.522,6,2002,2007,1.986,mean
strict_balanced,FL,Tmin,12071,Lee,2010-2019,66.489,6,2012,2017,1.994,mean
strict_balanced,FL,Tmin,12071,Lee,2020-2025,67.402,6,2020,2025,1.973,mean
strict_balanced,FL,Tmin,12073,Leon,1980-1989,55.646,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12073,Leon,1990-1999,55.759,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12073,Leon,2000-2009,56.058,6,2002,2007,1.79,mean
strict_balanced,FL,Tmin,12073,Leon,2010-2019,57.759,6,2012,2017,1.951,mean
strict_balanced,FL,Tmin,12073,Leon,2020-2025,58.092,6,2020,2025,1.976,mean
strict_balanced,FL,Tmin,12075,Levy,1980-1989,55.98,6,1981,1986,1.0,mean
strict_balanced,FL,Tmin,12075,Levy,1990-1999,58.647,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12075,Levy,2000-2009,58.141,6,2002,2007,1.785,mean
strict_balanced,FL,Tmin,12075,Levy,2010-2019,59.796,6,2012,2017,1.922,mean
strict_balanced,FL,Tmin,12075,Levy,2020-2025,59.986,6,2020,2025,1.995,mean
strict_balanced,FL,Tmin,12081,Manatee,1980-1989,61.783,6,1982,1987,1.968,mean
strict_balanced,FL,Tmin,12081,Manatee,1990-1999,61.948,6,1992,1997,1.968,mean
strict_balanced,FL,Tmin,12081,Manatee,2000-2009,62.99,6,2002,2007,3.689,mean
strict_balanced,FL,Tmin,12081,Manatee,2010-2019,64.472,6,2012,2017,3.22,mean
strict_balanced,FL,Tmin,12081,Manatee,2020-2025,65.425,6,2020,2025,2.99,mean
strict_balanced,FL,Tmin,12083,Marion,1980-1989,58.493,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12083,Marion,1990-1999,59.917,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12083,Marion,2000-2009,58.746,6,2002,2007,1.963,mean
strict_balanced,FL,Tmin,12083,Marion,2010-2019,59.449,6,2011,2017,1.662,mean
strict_balanced,FL,Tmin,12083,Marion,2020-2025,61.469,6,2020,2025,1.525,mean
strict_balanced,FL,Tmin,12085,Martin,1980-1989,65.802,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12085,Martin,1990-1999,67.124,6,1991,1996,1.0,mean
strict_balanced,FL,Tmin,12085,Martin,2000-2009,65.661,6,2004,2009,1.844,mean
strict_balanced,FL,Tmin,12085,Martin,2010-2019,66.776,6,2012,2017,1.987,mean
strict_balanced,FL,Tmin,12085,Martin,2020-2025,68.0,6,2020,2025,1.978,mean
strict_balanced,FL,Tmin,12086,Miami-Dade,1980-1989,68.11,6,1982,1987,7.254,mean
strict_balanced,FL,Tmin,12086,Miami-Dade,1990-1999,68.956,6,1992,1997,8.019,mean
strict_balanced,FL,Tmin,12086,Miami-Dade,2000-2009,67.758,6,2002,2007,14.378,mean
strict_balanced,FL,Tmin,12086,Miami-Dade,2010-2019,69.36,6,2012,2017,12.796,mean
strict_balanced,FL,Tmin,12086,Miami-Dade,2020-2025,70.17,6,2020,2025,11.768,mean
strict_balanced,FL,Tmin,12087,Monroe,1980-1989,71.298,6,1982,1987,5.0,mean
strict_balanced,FL,Tmin,12087,Monroe,1990-1999,71.315,6,1992,1997,5.622,mean
strict_balanced,FL,Tmin,12087,Monroe,2000-2009,72.026,6,2002,2007,8.341,mean
strict_balanced,FL,Tmin,12087,Monroe,2010-2019,73.15,6,2012,2017,10.085,mean
strict_balanced,FL,Tmin,12087,Monroe,2020-2025,74.34,6,2020,2025,7.982,mean
strict_balanced,FL,Tmin,12091,Okaloosa,1980-1989,54.335,6,1980,1985,1.69,mean
strict_balanced,FL,Tmin,12091,Okaloosa,1990-1999,55.392,6,1992,1997,1.912,mean
strict_balanced,FL,Tmin,12091,Okaloosa,2000-2009,56.852,6,2002,2007,2.945,mean
strict_balanced,FL,Tmin,12091,Okaloosa,2010-2019,58.449,6,2012,2017,2.978,mean
strict_balanced,FL,Tmin,12091,Okaloosa,2020-2025,59.095,6,2020,2025,3.314,mean
strict_balanced,FL,Tmin,12095,Orange,1980-1989,62.639,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12095,Orange,1990-1999,63.048,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12095,Orange,2000-2009,63.746,6,2002,2007,1.99,mean
strict_balanced,FL,Tmin,12095,Orange,2010-2019,64.409,6,2012,2017,2.643,mean
strict_balanced,FL,Tmin,12095,Orange,2020-2025,64.944,6,2020,2025,2.982,mean
strict_balanced,FL,Tmin,12097,Osceola,1980-1989,62.32,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12097,Osceola,1990-1999,62.523,6,1992,1997,1.106,mean
strict_balanced,FL,Tmin,12097,Osceola,2000-2009,60.91,6,2003,2008,1.74,mean
strict_balanced,FL,Tmin,12097,Osceola,2010-2019,63.363,6,2012,2017,1.914,mean
strict_balanced,FL,Tmin,12097,Osceola,2020-2025,63.864,6,2020,2025,1.632,mean
strict_balanced,FL,Tmin,12099,Palm Beach,1980-1989,64.032,6,1982,1987,3.969,mean
strict_balanced,FL,Tmin,12099,Palm Beach,1990-1999,65.474,6,1992,1997,3.874,mean
strict_balanced,FL,Tmin,12099,Palm Beach,2000-2009,65.81,6,2002,2007,6.462,mean
strict_balanced,FL,Tmin,12099,Palm Beach,2010-2019,67.536,6,2012,2017,5.961,mean
strict_balanced,FL,Tmin,12099,Palm Beach,2020-2025,68.139,6,2020,2025,5.509,mean
strict_balanced,FL,Tmin,12101,Pasco,1980-1989,61.893,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12101,Pasco,1990-1999,61.63,6,1992,1997,1.248,mean
strict_balanced,FL,Tmin,12101,Pasco,2000-2009,62.578,6,2002,2007,1.0,mean
strict_balanced,FL,Tmin,12101,Pasco,2010-2019,62.479,6,2011,2017,1.0,mean
strict_balanced,FL,Tmin,12101,Pasco,2020-2025,63.674,6,2020,2025,1.0,mean
strict_balanced,FL,Tmin,12103,Pinellas,1980-1989,64.817,6,1982,1987,1.946,mean
strict_balanced,FL,Tmin,12103,Pinellas,1990-1999,65.051,6,1992,1997,1.976,mean
strict_balanced,FL,Tmin,12103,Pinellas,2000-2009,66.64,6,2002,2007,3.932,mean
strict_balanced,FL,Tmin,12103,Pinellas,2010-2019,67.27,6,2012,2017,3.493,mean
strict_balanced,FL,Tmin,12103,Pinellas,2020-2025,66.998,6,2020,2025,3.411,mean
strict_balanced,FL,Tmin,12105,Polk,1980-1989,61.544,6,1982,1987,4.761,mean
strict_balanced,FL,Tmin,12105,Polk,1990-1999,62.839,6,1992,1997,5.048,mean
strict_balanced,FL,Tmin,12105,Polk,2000-2009,63.673,6,2002,2007,4.701,mean
strict_balanced,FL,Tmin,12105,Polk,2010-2019,64.344,6,2012,2017,4.9,mean
strict_balanced,FL,Tmin,12105,Polk,2020-2025,64.752,6,2020,2025,5.07,mean
strict_balanced,FL,Tmin,12109,St. Johns,1980-1989,59.355,6,1982,1987,1.872,mean
strict_balanced,FL,Tmin,12109,St. Johns,1990-1999,59.01,6,1992,1997,1.957,mean
strict_balanced,FL,Tmin,12109,St. Johns,2000-2009,60.247,6,2002,2007,1.978,mean
strict_balanced,FL,Tmin,12109,St. Johns,2010-2019,61.122,6,2012,2017,1.888,mean
strict_balanced,FL,Tmin,12109,St. Johns,2020-2025,62.252,6,2020,2025,2.22,mean
strict_balanced,FL,Tmin,12111,St. Lucie,1980-1989,63.43,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12111,St. Lucie,1990-1999,61.946,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12111,St. Lucie,2000-2009,63.553,6,2002,2007,2.741,mean
strict_balanced,FL,Tmin,12111,St. Lucie,2010-2019,66.073,6,2012,2017,3.477,mean
strict_balanced,FL,Tmin,12111,St. Lucie,2020-2025,67.568,6,2020,2025,2.952,mean
strict_balanced,FL,Tmin,12113,Santa Rosa,1980-1989,56.359,6,1982,1987,1.997,mean
strict_balanced,FL,Tmin,12113,Santa Rosa,1990-1999,56.048,6,1992,1997,2.163,mean
strict_balanced,FL,Tmin,12113,Santa Rosa,2000-2009,56.532,6,2002,2007,2.266,mean
strict_balanced,FL,Tmin,12113,Santa Rosa,2010-2019,58.745,6,2012,2017,3.265,mean
strict_balanced,FL,Tmin,12113,Santa Rosa,2020-2025,59.812,6,2020,2025,3.01,mean
strict_balanced,FL,Tmin,12115,Sarasota,1980-1989,62.417,6,1982,1987,1.952,mean
strict_balanced,FL,Tmin,12115,Sarasota,1990-1999,62.818,6,1992,1997,1.786,mean
strict_balanced,FL,Tmin,12115,Sarasota,2000-2009,62.856,6,2002,2007,1.938,mean
strict_balanced,FL,Tmin,12115,Sarasota,2010-2019,64.553,6,2012,2017,1.928,mean
strict_balanced,FL,Tmin,12115,Sarasota,2020-2025,64.495,6,2020,2025,2.474,mean
strict_balanced,FL,Tmin,12117,Seminole,1980-1989,61.149,6,1982,1987,1.0,mean
strict_balanced,FL,Tmin,12117,Seminole,1990-1999,61.649,6,1992,1997,1.0,mean
strict_balanced,FL,Tmin,12117,Seminole,2000-2009,63.083,6,2002,2007,1.958,mean
strict_balanced,FL,Tmin,12117,Seminole,2010-2019,63.974,6,2012,2017,1.993,mean
strict_balanced,FL,Tmin,12117,Seminole,2020-2025,64.856,6,2020,2025,1.962,mean
strict_balanced,FL,Tmin,12127,Volusia,1980-1989,59.921,6,1982,1987,1.923,mean
strict_balanced,FL,Tmin,12127,Volusia,1990-1999,61.222,6,1992,1997,1.983,mean
strict_balanced,FL,Tmin,12127,Volusia,2000-2009,61.976,6,2002,2007,3.784,mean
strict_balanced,FL,Tmin,12127,Volusia,2010-2019,63.821,6,2012,2017,3.722,mean
strict_balanced,FL,Tmin,12127,Volusia,2020-2025,64.504,6,2020,2025,3.799,mean
strict_balanced,LA,Tavg,22007,Assumption,1980-1989,67.749,6,1982,1987,1.0,mean
strict_balanced,LA,Tavg,22007,Assumption,1990-1999,67.441,6,1992,1997,1.0,mean
strict_balanced,LA,Tavg,22007,Assumption,2000-2009,68.331,6,2002,2007,1.0,mean
strict_balanced,LA,Tavg,22007,Assumption,2010-2019,68.697,6,2012,2017,1.0,mean
strict_balanced,LA,Tavg,22007,Assumption,2020-2025,69.618,6,2020,2025,1.0,mean
strict_balanced,LA,Tavg,22009,Avoyelles,1980-1989,66.437,6,1982,1987,1.0,mean
strict_balanced,LA,Tavg,22009,Avoyelles,1990-1999,66.41,6,1992,1997,1.0,mean
strict_balanced,LA,Tavg,22009,Avoyelles,2000-2009,67.689,6,2002,2007,1.0,mean
strict_balanced,LA,Tavg,22009,Avoyelles,2010-2019,67.53,6,2012,2017,1.0,mean
strict_balanced,LA,Tavg,22009,Avoyelles,2020-2025,67.478,6,2020,2025,1.0,mean
strict_balanced,LA,Tavg,22013,Bienville,1980-1989,63.808,6,1982,1987,1.0,mean
strict_balanced,LA,Tavg,22013,Bienville,1990-1999,63.981,6,1992,1997,1.0,mean
strict_balanced,LA,Tavg,22013,Bienville,2000-2009,64.825,6,2001,2008,1.0,mean
strict_balanced,LA,Tavg,22013,Bienville,2010-2019,66.154,6,2012,2017,1.0,mean
strict_balanced,LA,Tavg,22013,Bienville,2020-2025,66.341,6,2020,2025,1.0,mean
strict_balanced,LA,Tavg,22015,Bossier,1980-1989,63.846,6,1982,1987,2.0,mean
strict_balanced,LA,Tavg,22015,Bossier,1990-1999,64.088,6,1992,1997,2.094,mean
strict_balanced,LA,Tavg,22015,Bossier,2000-2009,65.884,6,2002,2007,2.473,mean
strict_balanced,LA,Tavg,22015,Bossier,2010-2019,66.065,6,2012,2017,2.965,mean
strict_balanced,LA,Tavg,22015,Bossier,2020-2025,67.868,6,2020,2025,2.183,mean
strict_balanced,LA,Tavg,22017,Caddo,1980-1989,65.251,6,1982,1987,1.0,mean
strict_balanced,LA,Tavg,22017,Caddo,1990-1999,65.298,6,1992,1997,1.152,mean
strict_balanced,LA,Tavg,22017,Caddo,2000-2009,65.984,6,2002,2007,3.71,mean
strict_balanced,LA,Tavg,22017,Caddo,2010-2019,66.267,6,2012,2017,4.074,mean
strict_balanced,LA,Tavg,22017,Caddo,2020-2025,66.769,6,2020,2025,4.684,mean
strict_balanced,LA,Tavg,22019,Calcasieu,1980-1989,67.269,6,1982,1987,1.992,mean
strict_balanced,LA,Tavg,22019,Calcasieu,1990-1999,68.084,6,1992,1997,1.415,mean
strict_balanced,LA,Tavg,22019,Calcasieu,2000-2009,68.763,6,2002,2007,1.272,mean
strict_balanced,LA,Tavg,22019,Calcasieu,2010-2019,68.974,6,2012,2017,2.561,mean
strict_balanced,LA,Tavg,22019,Calcasieu,2020-2025,69.774,6,2020,2025,2.15,mean
strict_balanced,LA,Tavg,22027,Claiborne,1980-1989,63.204,6,1982,1987,1.0,mean
strict_balanced,LA,Tavg,22027,Claiborne,1990-1999,63.365,6,1992,1997,1.0,mean
strict_balanced,LA,Tavg,22027,Claiborne,2000-2009,63.715,6,2002,2007,1.784,mean
strict_balanced,LA,Tavg,22027,Claiborne,2010-2019,64.299,6,2012,2017,1.891,mean
strict_balanced,LA,Tavg,22027,Claiborne,2020-2025,65.139,6,2020,2025,1.988,mean
strict_balanced,LA,Tavg,22033,East Baton Rouge,1980-1989,67.3,6,1982,1987,1.997,mean
strict_balanced,LA,Tavg,22033,East Baton Rouge,1990-1999,67.206,6,1992,1997,1.989,mean
strict_balanced,LA,Tavg,22033,East Baton Rouge,2000-2009,68.414,6,2002,2007,1.986,mean
strict_balanced,LA,Tavg,22033,East Baton Rouge,2010-2019,68.499,6,2012,2017,2.0,mean
strict_balanced,LA,Tavg,22033,East Baton Rouge,2020-2025,70.476,6,2020,2025,1.0,mean
